"source_path","classification","reason","license","internal_target","sha256"
"docs/application/task-guide.md","ADAPT","구조와 실패 사례만 자체 구현에 반영","MIT","design-or-test-reference","2caa6daed86e2a36b05707c8503905af3604ca85031fa45f66e0eebee4f20cb4"
"docs/assets/matraix-architecture.png","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","f6139a25572e7a82a92152a3f9ff046b18192dc939b86dca10e2d64462e5d1b6"
"docs/configuration.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","67141b28e75ce3edc04acac0d910fdeb189ac239ab611f62bd0ec96016c0ecc0"
"docs/environment/agents.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","8846ee934eeed79ff5d2b70fd66d968390b1cce051476a9dfade2116df79619b"
"docs/environment/large-scale-runs.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","c4b9de7fe62bcbae5f5a46168d5d231833361bf566743e78894239255a7c47c2"
"docs/environment/README.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","cec675d33ddf8fe2443760653bfd7a0d8e3d7e19db76e7757b9fe242487ec8bd"
"docs/environment/runtime.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","f84a94d01c22c3b73a68978969fd656d53b59cd1f57dd97b6abc6a9f165368ae"
"docs/environment/web-interaction.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","26b67dd37b976fb7b3e009ebc09ec8b628b1cceda00d6150fb5659adeddc0745"
"docs/i18n/README.es.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","4d31e2bd2c6a4b21d5a82356b16eb55b14c7141769dba3da7cac8281de78103a"
"docs/i18n/README.ja.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","42e299094efc8931efda6e80f5f1258c5187775b7aa4a89a1dd2fbcb898b545e"
"docs/i18n/README.ko.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","1fa03ab93a5057c5efc91fdc269af08160209cd50fd3fc25c5195af04b2c9ae4"
"docs/i18n/README.pt-BR.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","816af304a170e38d085386c1eb73e8116984fbcc4994c33176e7b7476a0518a8"
"docs/i18n/README.zh-CN.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","ca243e73163bd70baa42e1387da7b4097c694dd97abeeae21adf154bfc86ad01"
"docs/i18n/README.zh-TW.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","f3f5505d257e441be8673f4caca993acb0700368ba9135defc2c1d1ac551c1bf"
"docs/packages.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","32028e4293b46451848f8e1013472d4422056a2e0c540f5a8fe07a0177e8fe68"
"docs/persona/pipeline.md","ADAPT","구조와 실패 사례만 자체 구현에 반영","MIT","design-or-test-reference","16b065aed739d576c1a93ca2585d595e9b0c5b13bc20469f55029ebb4377634c"
"docs/persona/README.md","ADAPT","구조와 실패 사례만 자체 구현에 반영","MIT","design-or-test-reference","37c84a9e5014ba949bddbb26fbec769732e99be41152aa031c7f2756026b670f"
"docs/persona/validation.md","ADAPT","구조와 실패 사례만 자체 구현에 반영","MIT","design-or-test-reference","e07b91a29facc044a30b06dbd8097633650c4ca3e9de75e28391ad6018f09b7e"
"docs/quickstart.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","4c9714873dcb5845eb11acc6e299d9b3d2f5d801c086caad048f5d880c43348e"
"docs/README.md","IGNORE","Phase 0~2의 제품 계약에 필요하지 않음","MIT","none","aac60226784ca87475b042088a18c5a65661c5370371147d710060943eb5aa7a"
"environment/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ee70e2ca6555fde20c402c936e75a6fa9c79688b3f095cca3cc15d62c1388ab2"
"environment/.DS_Store","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","76e7308b654c6bd56924b4b5e6552cc5ac5699263f3e83e6af62bb3d26c8d591"
"environment/agents/.DS_Store","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","43452eee7bdc59ec0d69902b5ab35b5f75ef0a44d916413af56ece985721b925"
"environment/agents/matraix/.DS_Store","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","0f3644edf8faed9327c7f1216b17462a8e85248e06fe58a2e69ea9aef63a8976"
"environment/agents/matraix/agents/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ba67957aa423b55b17a5b93b0993d3fd35aed5575b549abf3da906c8dfd31b0a"
"environment/agents/matraix/agents/.DS_Store","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","a4bc155022252f6c541bd3902c5e069c6760dbf2e3fba5e308cbefa3a872764c"
"environment/agents/matraix/agents/installed/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","2287548ebb1f7c1bbbf276992e54335abc311d185759a03dedf7895f5c9f90b4"
"environment/agents/matraix/agents/installed/browser_use_runner.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","0bf1e767244e5f626a0294a9e3b3dc0cefb113a4c363546e8ec7bd0fd0db66ac"
"environment/agents/matraix/agents/installed/browser_use.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","06d416d52bb38be18e69515ba3904d2bd38be5dc42c1007dda1418eb018c7695"
"environment/agents/matraix/agents/installed/cocoa_runner.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","5327c32f89986a04e86d4c118eb68f1e6fc1938054dd1d3a3da078c40109d591"
"environment/agents/matraix/agents/installed/cocoa.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","76f6bf41e5fae3067eaa02dcc588077999017ba1417bb5c0c934dbb61ea84da9"
"environment/agents/matraix/agents/persona/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","adefc6c4d1359f94563484fabe884d13cf646b00d83a41f4aea5e4a89949aeb9"
"environment/agents/matraix/agents/persona/.DS_Store","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","818b4f8fbb2d6396a980342423a70338bdd4861f0a513c64d8f889a17486371e"
"environment/agents/matraix/agents/persona/browser_use.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e260709b9fa8f3882fbadd3894158d72aed6911ddf20a172924e2539c8d28eb8"
"environment/agents/matraix/agents/persona/claude_code.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","3d321cc1302c23fb4066cc0d9d6c18afb6b0088bbd1c910c5179f51b34a5df18"
"environment/agents/matraix/agents/persona/cocoa.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","7eaa1a21a0b78e8692d6c08a75da4e6f07a24c72a37abb977ad8a3f8a8201def"
"environment/agents/matraix/agents/persona/codex.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","db17c07105537ae697ae31dd28db5c33e2917bf226cae0658182294314b1b65f"
"environment/agents/matraix/agents/persona/computer_1.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","accbc958e1cc4af2e7995a146cdc33b89fe4a603f5d209360f8ea2dbbe0a2bd2"
"environment/agents/matraix/agents/persona/cua_submission.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","a02d1d981281bfbcc570639a18839095aee34c93cf89e2fa5e6844a6a8d85bed"
"environment/agents/matraix/agents/persona/gemini_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","273333a54e7ef6d557e778a66928748fcd1d464ceb17acb78996a62a7c3f32fd"
"environment/agents/matraix/agents/persona/ios_submission.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e1cd0f397d0f2be328bbcf1ce4592086f0ee48251e5cb0cd688d5e7fdf11c883"
"environment/agents/matraix/agents/persona/json_survey.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6d3b3b0c0b7ba4e155f44afc258bf454727e6c3c08e00201aae6ac4a07c20711"
"environment/agents/matraix/agents/persona/loader.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","2cb3a70b9d00370038e3499e530fb3a26178d61d645c85bc4b9aceec306267bd"
"environment/agents/matraix/agents/persona/mixin.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","828e889eec0e9fdb51e318783d82f8fee155284eb9745e30cc3957b9466d6e84"
"environment/agents/matraix/agents/persona/openhands_sdk.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","0a51a7c95e374ae72d5e47132e73121edfb1896380ecf470b08aebfa04ef5a36"
"environment/agents/matraix/agents/persona/templates/persona_instruction.md.j2","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","f46ecdf99c6c17d812433d9c77861a7dd4516b0cca9241a40ce57de95de18892"
"environment/agents/matraix/agents/persona/templates/persona_macros.md.j2","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","076a8bf54ce5eb62b2cb8bdf0f382b7320d6022b3f9d7ea7303eb02316cd5175"
"environment/agents/matraix/agents/persona/templates/persona_system.md.j2","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","96d0fe35d8e58b53940c8559bc730601f52778bae281379834832da865dd2321"
"environment/agents/matraix/agents/persona/templating.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6a442d5890a6d0f4325a645e94b975a1e74f9c993e7bb9317c13dffe017e6f5c"
"environment/agents/matraix/agents/persona/use_computer_cua_protocol.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","1bc1178d9daf09dd23af3876a458aa73ea1ed507f8ae7741af54b4eda5015948"
"environment/agents/matraix/agents/persona/user_sim.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ffa52a0e36477b34743bd977c6488186bd8b2d451a4a7edb7417926d53f5e845"
"environment/docker-snippets/install-claude-code.sh","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","95bc7f2565d4c7880afffa5dd50be14b010fdc929a76836237b4b6a7f6e800ae"
"environment/runtime/harbor/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","fa1d689e87f7763172986131a944296ab7a4d661ae42c0b33505b39b697caee7"
"environment/runtime/harbor/agents/base.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","73b00b88b0569ad64b31f49273dd3f89a45cff4f51ba2aad163a0215548ad1a9"
"environment/runtime/harbor/agents/computer_1/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ec044fc0b42c8e91b5430b7ccf17487feebd8621ad889c8a079a236b83770ebe"
"environment/runtime/harbor/agents/computer_1/compaction.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6521ff5d00503a74a19d5ada762c86e2bdca4e65240a5aba13611120d6c5b736"
"environment/runtime/harbor/agents/computer_1/computer_1.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","224e6907ca771a5beab1d24e687e02544c83b3f73cfb682d7fd828a37a86cb4e"
"environment/runtime/harbor/agents/computer_1/providers/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","afa8126575bbe6725ecf0637f4011d4fb578097ebc77956f6e8a2ac36f085b30"
"environment/runtime/harbor/agents/computer_1/providers/anthropic.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","b5334adecd7b0e4f6b64cf485ccf5ffe8f7dc1a14ef47a0504daab2917638b5a"
"environment/runtime/harbor/agents/computer_1/providers/base.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","b578967a5dc3c81b1464dbc80b11f33e5c1941e51fae03b47ea7268d5119eb0d"
"environment/runtime/harbor/agents/computer_1/providers/gemini.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","8f1132b509434277344453b12cb36cd25c69906ec2d0efe4dcf6db1a07eafa89"
"environment/runtime/harbor/agents/computer_1/providers/generic.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","9527cf3a781de5884476b724bbb9aa1ce94a75f0c81427c6ac00b50d271dfa35"
"environment/runtime/harbor/agents/computer_1/providers/openai.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","84661e943dad1d192618508ce9b8248cad664cb0773a04d2a63c7961f4460517"
"environment/runtime/harbor/agents/computer_1/runtime.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","f8c828eb0342c4604177e34a77b7bb6e3709ebb9f461e6680c29b7dea685931a"
"environment/runtime/harbor/agents/computer_1/templates/computer-1-json.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","b722d5a904d0c91638c9eae5cf479f1dd2721bab6edbcad2bc8fb5d99d4fd12f"
"environment/runtime/harbor/agents/computer_1/templates/timeout.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","b2d2d3a5ab0d6c4875083f0518b931a2f5a27df3a6c4d04e96cf89e646a703d7"
"environment/runtime/harbor/agents/factory.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","dfde7ecc68ca913cd1bf2ac911d2ba72bea4493aec688ece7b7d0de43cdf091e"
"environment/runtime/harbor/agents/installed/acp_registry.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","619548f2328e1fb9a6e50044ce2b44ccf3784e6dbb061ae0ba69feed78920453"
"environment/runtime/harbor/agents/installed/acp_runner.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","36bdb02bf39aa135e81ffb6f2831ae873684ac1938c36631b3e684f8d0817fdf"
"environment/runtime/harbor/agents/installed/acp.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","dd0e711b3bbf3ceeb35396d46a23536f8d23ed6d4e7a5a8f6721be2b7a116501"
"environment/runtime/harbor/agents/installed/aider.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","dc67c9d8c7b9b7f37026f883f07aa194decfb2425c9579c02436babeffc0a6fd"
"environment/runtime/harbor/agents/installed/antigravity_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","5cfe857207cc5ae1831d36d13f81af4fb78b01a4f0acabc8651fe2269029c9d8"
"environment/runtime/harbor/agents/installed/base.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","7a3896e7bd0c519e09dfabf807dda965b07836bedeae7cf6c539b93422c33e97"
"environment/runtime/harbor/agents/installed/claude_code.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","5c3e4c222f214e3f862c8d60bb1ed306acdc3e5b759a563f199da1b45195d28c"
"environment/runtime/harbor/agents/installed/cline/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","84d019c7c793122881ba953a0fdb972ea6a13953a0f11b473c9bb97a97ab698f"
"environment/runtime/harbor/agents/installed/cline/cline.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","3735e096b93f76b879c08adfc1711e9cf41fd949e2f63142bafcb29ed23fe43c"
"environment/runtime/harbor/agents/installed/cline/trajectory.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","f572d507a36162701e80e5f24243f133bf72127b3bec7d23498059e41885a041"
"environment/runtime/harbor/agents/installed/codex.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","c88186282a1253fc4234e510bbd3f43c5944759398bfb236594f586abcc17999"
"environment/runtime/harbor/agents/installed/copilot_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","08f4c87c9b8e7290973b25c6969ed83f7d238243b3043b10521404dbd1ff16d7"
"environment/runtime/harbor/agents/installed/cursor_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","41a662410661a3bae0ec5baa4ff13420e9637540bb5e253b82111754393a9f45"
"environment/runtime/harbor/agents/installed/devin.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","f390d0fb29f60cd633e6d4d1896392c0f88168c4bb37a43478438ae4300aa8b2"
"environment/runtime/harbor/agents/installed/gemini_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","eec25d6587f5e96b616e70ab0bd63c4acc4ddf06cd17c95b88512e7029503ad4"
"environment/runtime/harbor/agents/installed/goose.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6f4aa8984d5351c1db1d30cf355d4eec102b02d633dae0ab1d5c6cb747b1c630"
"environment/runtime/harbor/agents/installed/hermes.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","8963cb15f02e895296c5224b07de2d40ab62af4c2e296f94ff0f62887ff8f67d"
"environment/runtime/harbor/agents/installed/kimi_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","61e72526200eaa78130dfe8d12074a719ee41caec8347cf587d756b46817fd90"
"environment/runtime/harbor/agents/installed/langgraph_runner.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","15f2ded78f4295339a0f54569b99dcc41e6ed9fdf083a848f68b727d79bffe9b"
"environment/runtime/harbor/agents/installed/langgraph.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","0a4b9aba62607784ad518a18bab46fb6bbdb8769aaba5f6d62a06d123cdffbff"
"environment/runtime/harbor/agents/installed/mini_swe_agent.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","9adc4f4a74a5650ccab4b541c278421854df322f78de55e6bb38673cde927a6f"
"environment/runtime/harbor/agents/installed/nemo_agent_run_wrapper.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","38b665fa752870bbabb4540d8bce83d2113fe91f94785cb2fdb8b54586b6b8cb"
"environment/runtime/harbor/agents/installed/nemo_agent.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","cfa318671f4092c31599513eb59fbeb058757c43eab840df8d9c558d31668865"
"environment/runtime/harbor/agents/installed/openclaw.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","2f1d99f5d84142a3ff3434ce155cc96d5c833197e64ccc2bb628e397b3d79466"
"environment/runtime/harbor/agents/installed/opencode.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","372e77a502f4f0b55080482229a6786c4730f7642857bdaad0eefebc8e48cf26"
"environment/runtime/harbor/agents/installed/openhands_sdk_runner.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","2cc11ce5ba905ca970e2ea2ab7f4066e9e4ab0ec9eecfb1ce4ebb78fd857b0bf"
"environment/runtime/harbor/agents/installed/openhands_sdk.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","b91c264143ea07f8e6419a91ea65aa9cc8fe0e96baa4a3e735528141c671cec5"
"environment/runtime/harbor/agents/installed/openhands.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","88fc0a20d5ca5ca308dd30720009772cdc0d406af739460ddbfa8e802e591744"
"environment/runtime/harbor/agents/installed/pi.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","64dc558b94559f0491094f1d10b697ccd4da4df059ca2862a098fa971e60fa69"
"environment/runtime/harbor/agents/installed/qwen_code.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","db277f448d365f7bfeb97f8bc9773addb3abf8fd9718ec2cfcc0d51b149b2286"
"environment/runtime/harbor/agents/installed/rovodev_cli.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","1e1865afb6b8df2f4901d924208b92f1293cfb7eebf92eba0de8382df5688fb6"
"environment/runtime/harbor/agents/installed/swe_agent.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","be73734e9174990c6f2737e9d7057272640d100417f9a6291189fe764b637a75"
"environment/runtime/harbor/agents/installed/trae_agent.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","9c9ebf8f531bd1da13d9cb6b0db9d65f7c126d4ed0805d9a8d20f34be7c880c4"
"environment/runtime/harbor/agents/nop.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","90dbc7db23f56d4585ba81acc00a0f3f457af2fc83b04c0c722a8d3df0bbade3"
"environment/runtime/harbor/agents/oracle.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","4e814c3d3606bec4cd4c3b3aa995c265d98f4db947ca72517965bea7935228fb"
"environment/runtime/harbor/agents/terminus_2/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","d8cebb1fbd7e3ca6390879d747acc261fe9604107514ded06be5c1c787c84c62"
"environment/runtime/harbor/agents/terminus_2/asciinema_handler.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","98a58cd8640745d5712ec6f7c3313b8d622706249b795378b914926ff563738d"
"environment/runtime/harbor/agents/terminus_2/get-asciinema-timestamp.sh","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","05ad12b1af28872ee0acfa157a09164a6aa875d2e6a21501f473d641caab4b3b"
"environment/runtime/harbor/agents/terminus_2/templates/terminus-json-plain.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","89a3dc3a15752b748a99fb907c9251ab31a464e13386583fb48476b078b54a34"
"environment/runtime/harbor/agents/terminus_2/templates/terminus-xml-plain.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ac46594050d82e817f644e273cd09db3171a7fd9ca3a5ea146362c4784db4e67"
"environment/runtime/harbor/agents/terminus_2/templates/timeout.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","645cd170d199b8184094f4509652bf8a9d60d507e2ca4682e44d17cb33b001a1"
"environment/runtime/harbor/agents/terminus_2/terminus_2.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","ebc18ad86f4f0d5db3b73a05407e955b39afdd6aaef5950e554586e6441b2a61"
"environment/runtime/harbor/agents/terminus_2/terminus_json_plain_parser.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6c82599ace43feab6ce3f95a351bd0cdab8f30abe8183fc578641f1d7215723b"
"environment/runtime/harbor/agents/terminus_2/terminus_xml_plain_parser.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","6a1883b7013b1c4d44a80f80f489c10d85e40abbc0effb6796e1afd4298be5b3"
"environment/runtime/harbor/agents/terminus_2/tmux_session.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","d9ba89bcd5dbc34452164b61cb9a74169050a1d57ad52ee87efbd1b52ff67f87"
"environment/runtime/harbor/agents/utils.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","be00760e765b1f89e00e572e5f08b2781a4df17737a2385d9352c5b967d9d83c"
"environment/runtime/harbor/analyze/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"environment/runtime/harbor/analyze/analyzer.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e2e71e1f5b98a106c6118e007ad4fafd3a0967574519e6f5cc6885648695e484"
"environment/runtime/harbor/analyze/backend.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","34227f3ae80dcd5d227de0c817c932e829f015e673b2c820662f12bc9b4b3d09"
"environment/runtime/harbor/analyze/checker.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","635b897902ea77738148eeaa5fc906b3942dd9a6ab4211b73abd14b93bd0506a"
"environment/runtime/harbor/analyze/models.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","4b69493753130d2c3519489b9b6040ecf0b5b74dcba3ca4d422de42554c0bbc0"
"environment/runtime/harbor/analyze/prompts/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"environment/runtime/harbor/analyze/prompts/analyze-job.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","d0c6f5227207995892e42b7b863c7db038fbaafb20d5398f5fce515852607112"
"environment/runtime/harbor/analyze/prompts/analyze-rubric.toml","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","01f7a994577501d94105352c6a1f35759c4c74c54deac5e81afe235e3738d5c2"
"environment/runtime/harbor/analyze/prompts/analyze.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","adcb79fa7d94b298e5264d1cb4fcee2d3f91d78c4431539270a19a3e291bbecd"
"environment/runtime/harbor/analyze/prompts/check-rubric.toml","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","aba65265c5066a6e6b7724f2b6d4cf538b56562bd894e9ef0c357e07ea009777"
"environment/runtime/harbor/analyze/prompts/check.txt","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","af9b1f8f14432e20c0d3904a0b225deedb1066bcf0bba45d9ad1fd6839177632"
"environment/runtime/harbor/auth/__init__.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"environment/runtime/harbor/auth/callback_server.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","057c42299478a954b9e811e633745a125fe0a30a3b41e58523402a105474c4c1"
"environment/runtime/harbor/auth/client.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","aec938924938994b5e0f046305a2bcaeb9667d38f7161aee8cfe37d8528243b7"
"environment/runtime/harbor/auth/constants.py","IGNORE","Harbor·Docker·computer-use 실행 환경은 초기 범위 밖","MIT","none","4a23f193784e8ebdb7a1547383f1d8df7f738d273f7ec214280ca3ba073f8966"
